date,revenue,transactions,qty_sold,day_of_week,week_of_year,month,year,is_weekend,is_holiday,is_ramadan
2026-04-26,1649183.0,216.0,509.0,6,17,4,2026,1,0,0
2026-04-27,1356242.2,227.0,408.0,0,18,4,2026,0,0,0
2026-04-28,1492945.9,176.0,445.0,1,18,4,2026,0,0,0
2026-04-29,1554496.4,185.0,465.0,2,18,4,2026,0,0,0
2026-04-30,1608671.0,209.0,489.0,3,18,4,2026,0,0,0
2026-05-01,1697127.6,207.0,519.0,4,18,5,2026,0,0,0
2026-05-02,1717922.4,223.0,527.0,5,18,5,2026,1,0,0
2026-05-03,1712780.8,226.0,521.0,6,18,5,2026,1,0,0
2026-05-04,1631479.6,215.0,489.0,0,19,5,2026,0,0,0
2026-05-05,1344281.0,174.0,396.0,1,19,5,2026,0,0,0
2026-05-06,612667.25,93.0,192.0,2,19,5,2026,0,0,0
2026-05-07,1089961.9,83.0,334.0,3,19,5,2026,0,0,0
2026-05-08,2696360.2,288.0,810.0,4,19,5,2026,0,0,0
2026-05-09,2091280.1,136.0,581.0,5,19,5,2026,1,0,0
2026-05-10,2095683.9,303.0,616.0,6,19,5,2026,1,0,0
2026-05-11,2265590.5,262.0,636.0,0,20,5,2026,0,0,0
2026-05-12,2334876.8,204.0,660.0,1,20,5,2026,0,0,0
2026-05-13,2138193.5,225.0,591.0,2,20,5,2026,0,0,0
2026-05-14,2038594.1,211.0,586.0,3,20,5,2026,0,0,0
2026-05-15,1974592.0,217.0,577.0,4,20,5,2026,0,0,0
2025-08-29,1353327.8,162.0,421.0,4,35,8,2025,0,0,0
2025-08-30,759344.5,94.0,252.0,5,35,8,2025,1,0,0
2025-08-31,2144536.8,277.0,650.0,6,35,8,2025,1,0,0
2025-09-01,2335840.0,212.0,692.0,0,36,9,2025,0,0,0
2025-09-02,2184090.8,177.0,632.0,1,36,9,2025,0,0,0
2025-09-03,1813959.8,204.0,526.0,2,36,9,2025,0,0,0
2025-09-04,1746559.0,162.0,530.0,3,36,9,2025,0,0,0
2025-09-05,1686600.9,161.0,521.0,4,36,9,2025,0,0,0
2025-09-06,1593888.9,183.0,498.0,5,36,9,2025,1,0,0
2025-09-07,1486397.9,179.0,467.0,6,36,9,2025,1,0,0
2025-09-08,956482.25,109.0,303.0,0,37,9,2025,0,0,0
2025-09-09,452372.22,56.0,145.0,1,37,9,2025,0,0,0
2025-09-10,2488609.0,315.0,713.0,2,37,9,2025,0,0,0
2025-09-11,2694050.2,252.0,691.0,3,37,9,2025,0,0,0
2025-09-12,1115633.2,71.0,252.0,4,37,9,2025,0,0,0
2025-09-13,138899.2,19.0,40.0,5,37,9,2025,1,0,0
2025-09-14,238697.7,43.0,72.0,6,37,9,2025,1,0,0
2025-09-15,500766.34,81.0,148.0,0,38,9,2025,0,0,0
2025-09-16,960267.94,94.0,296.0,1,38,9,2025,0,0,0
2025-09-17,1250476.5,145.0,418.0,2,38,9,2025,0,0,0
2025-09-18,1360228.2,173.0,474.0,3,38,9,2025,0,0,0
2025-09-19,1266736.1,184.0,428.0,4,38,9,2025,0,0,0
2025-09-20,794203.1,106.0,273.0,5,38,9,2025,1,0,0
2025-09-21,409359.75,44.0,139.0,6,38,9,2025,1,0,0
2024-09-25,1380486.1,165.0,429.0,2,39,9,2024,0,0,0
2024-09-26,704115.8,88.0,236.0,3,39,9,2024,0,0,0
2024-09-27,2332243.2,288.0,690.0,4,39,9,2024,0,0,0
2024-09-28,2614867.2,213.0,771.0,5,39,9,2024,1,0,0
2024-09-29,2374060.2,253.0,679.0,6,39,9,2024,1,0,0
2024-09-30,2248085.5,225.0,663.0,0,40,9,2024,0,0,0
2024-10-01,2154210.8,201.0,652.0,1,40,10,2024,0,0,0
2024-10-02,2037535.8,200.0,636.0,2,40,10,2024,0,0,0
2024-10-03,1907770.4,217.0,598.0,3,40,10,2024,0,0,0
2024-10-04,1822537.8,229.0,558.0,4,40,10,2024,0,0,0
2024-10-05,1713431.9,229.0,498.0,5,40,10,2024,1,0,0
2024-10-06,1269438.5,184.0,356.0,6,40,10,2024,1,0,0
2024-10-07,558657.5,103.0,157.0,0,41,10,2024,0,0,0
2024-10-08,1454254.0,191.0,460.0,1,41,10,2024,0,0,0
2024-10-09,2544593.2,243.0,813.0,2,41,10,2024,0,0,0
2024-10-10,1282066.8,84.0,401.0,3,41,10,2024,0,0,0
2024-10-11,1995850.6,280.0,665.0,4,41,10,2024,0,0,0
2024-10-12,2238093.8,214.0,749.0,5,41,10,2024,1,0,0
2024-10-13,2084137.1,271.0,689.0,6,41,10,2024,1,0,0
2024-10-14,2179443.0,208.0,688.0,0,42,10,2024,0,0,0
2024-10-15,2142369.5,175.0,683.0,1,42,10,2024,0,0,0
2024-10-16,1989001.8,176.0,645.0,2,42,10,2024,0,0,0
2024-10-17,1795043.5,202.0,573.0,3,42,10,2024,0,0,0
2024-10-18,1510911.9,190.0,457.0,4,42,10,2024,0,0,0
2026-03-04,1803777.8,216.0,557.0,2,10,3,2026,0,0,1
2026-03-05,1992755.5,240.0,622.0,3,10,3,2026,0,0,1
2026-03-06,1057023.8,137.0,323.0,4,10,3,2026,0,0,1
2026-03-07,1989941.1,272.0,681.0,5,10,3,2026,1,0,1
2026-03-08,2098226.5,235.0,705.0,6,10,3,2026,1,0,1
2026-03-09,2018201.5,253.0,666.0,0,11,3,2026,0,0,1
2026-03-10,2072585.9,203.0,644.0,1,11,3,2026,0,0,1
2026-03-11,2055027.1,179.0,637.0,2,11,3,2026,0,0,1
2026-03-12,1955888.6,183.0,613.0,3,11,3,2026,0,0,1
2026-03-13,1746953.2,194.0,538.0,4,11,3,2026,0,0,1
2026-03-14,981826.44,155.0,296.0,5,11,3,2026,1,0,1
2026-03-15,585572.44,82.0,167.0,6,11,3,2026,1,0,1
2026-03-16,2381737.5,325.0,713.0,0,12,3,2026,0,0,1
2026-03-17,2739337.5,235.0,764.0,1,12,3,2026,0,0,1
2026-03-18,388033.22,32.0,91.0,2,12,3,2026,0,0,1
2026-03-19,154113.95,24.0,46.0,3,12,3,2026,0,0,1
2026-03-20,232278.16,45.0,72.0,4,12,3,2026,0,0,1
2026-03-21,504108.1,78.0,150.0,5,12,3,2026,1,0,1
2026-03-22,950441.5,95.0,294.0,6,12,3,2026,1,0,1
2026-03-23,1237449.1,143.0,414.0,0,13,3,2026,0,0,1
2026-03-24,1333563.4,171.0,462.0,1,13,3,2026,0,0,1
2026-03-25,1242839.5,181.0,417.0,2,13,3,2026,0,0,1
2026-03-26,722009.6,96.0,247.0,3,13,3,2026,0,0,1
2026-03-27,435126.8,45.0,148.0,4,13,3,2026,0,0,1
2025-12-18,1510909.6,179.0,468.0,3,51,12,2025,0,0,0
2025-12-19,1867433.9,220.0,592.0,4,51,12,2025,0,0,0
2025-12-20,1029108.4,143.0,324.0,5,51,12,2025,1,0,0
2025-12-21,2281103.0,296.0,731.0,6,51,12,2025,1,0,0
2025-12-22,2392251.2,229.0,760.0,0,52,12,2025,0,0,0
2025-12-23,2179102.5,278.0,684.0,1,52,12,2025,0,0,0
2025-12-24,2244742.5,210.0,698.0,2,52,12,2025,0,0,0
2025-12-25,2206272.0,189.0,684.0,3,52,12,2025,0,0,0
2025-12-26,2092212.2,195.0,666.0,4,52,12,2025,0,0,0
2025-12-27,1985060.2,214.0,636.0,5,52,12,2025,1,0,0
2025-12-28,1858505.5,206.0,585.0,6,52,12,2025,1,0,0
2025-12-29,1251330.1,184.0,373.0,0,1,12,2025,0,0,0
2025-12-30,648228.1,114.0,176.0,1,1,12,2025,0,0,0
2025-12-31,2243475.0,353.0,667.0,2,1,12,2025,0,0,0
2026-01-01,2895445.0,236.0,850.0,3,1,1,2026,0,1,0
2026-01-02,562213.4,68.0,184.0,4,1,1,2026,0,1,0
2026-01-03,1758542.2,203.0,629.0,5,1,1,2026,1,1,0
2026-01-04,2093832.2,128.0,687.0,6,1,1,2026,1,1,0
2026-01-05,1787007.1,222.0,611.0,0,2,1,2026,0,1,0
2026-01-06,1884761.5,156.0,634.0,1,2,1,2026,0,1,0
2026-01-07,1772751.6,147.0,610.0,2,2,1,2026,0,1,0
2026-01-08,1476563.2,145.0,521.0,3,2,1,2026,0,1,0
2026-01-09,745571.75,74.0,272.0,4,2,1,2026,0,1,0
2026-01-10,2131712.8,275.0,708.0,5,2,1,2026,1,1,0
2024-11-06,1385530.8,165.0,431.0,2,45,11,2024,0,0,0
2024-11-07,914378.5,117.0,294.0,3,45,11,2024,0,0,0
2024-11-08,2149079.5,263.0,662.0,4,45,11,2024,0,0,0
2024-11-09,2238808.8,216.0,671.0,5,45,11,2024,1,0,0
2024-11-10,2110658.0,160.0,623.0,6,45,11,2024,1,0,0
2024-11-11,1708207.2,210.0,501.0,0,46,11,2024,0,0,0
2024-11-12,1703359.5,164.0,520.0,1,46,11,2024,0,0,0
2024-11-13,1698124.5,166.0,521.0,2,46,11,2024,0,0,0
2024-11-14,1651666.4,201.0,512.0,3,46,11,2024,0,0,0
2024-11-15,1688066.4,197.0,527.0,4,46,11,2024,0,0,0
2024-11-16,1606005.5,207.0,501.0,5,46,11,2024,1,0,0
2024-11-17,1264471.2,151.0,391.0,6,46,11,2024,1,0,0
2024-11-18,473833.88,57.0,154.0,0,47,11,2024,0,0,0
2024-11-19,2465885.2,268.0,742.0,1,47,11,2024,0,0,0
2024-11-20,2945874.8,306.0,859.0,2,47,11,2024,0,0,0
2024-11-21,518473.1,59.0,149.0,3,47,11,2024,0,0,0
2024-11-22,1985568.2,217.0,645.0,4,47,11,2024,0,0,0
2024-11-23,2174007.8,209.0,669.0,5,47,11,2024,1,0,0
2024-11-24,2047122.9,241.0,621.0,6,47,11,2024,1,0,0
2024-11-25,2091723.0,203.0,631.0,0,48,11,2024,0,0,0
2024-11-26,2072621.2,192.0,637.0,1,48,11,2024,0,0,0
2024-11-27,2033203.8,200.0,641.0,2,48,11,2024,0,0,0
2024-11-28,1984099.2,217.0,638.0,3,48,11,2024,0,0,0
2024-11-29,1930384.2,223.0,625.0,4,48,11,2024,0,0,0
2024-11-20,1339012.1,160.0,416.0,2,47,11,2024,0,0,0
2024-11-21,244962.62,34.0,79.0,3,47,11,2024,0,0,0
2024-11-22,2340222.5,283.0,666.0,4,47,11,2024,0,0,0
2024-11-23,2651726.0,329.0,732.0,5,47,11,2024,1,0,0
2024-11-24,2691005.5,307.0,693.0,6,47,11,2024,1,0,0
2024-11-25,2471348.8,305.0,630.0,0,48,11,2024,0,0,0
2024-11-26,2483132.5,244.0,657.0,1,48,11,2024,0,0,0
2024-11-27,2298546.8,239.0,642.0,2,48,11,2024,0,0,0
2024-11-28,2092709.8,239.0,610.0,3,48,11,2024,0,0,0
2024-11-29,1848051.9,224.0,544.0,4,48,11,2024,0,0,0
2024-11-30,1226034.9,195.0,346.0,5,48,11,2024,1,0,0
2024-12-01,727511.94,124.0,190.0,6,48,12,2024,1,0,0
2024-12-02,1569066.4,223.0,439.0,0,49,12,2024,0,0,0
2024-12-03,2529371.2,268.0,776.0,1,49,12,2024,0,0,0
2024-12-04,1181889.9,76.0,363.0,2,49,12,2024,0,0,0
2024-12-05,1951870.2,294.0,642.0,3,49,12,2024,0,0,0
2024-12-06,2185593.2,216.0,745.0,4,49,12,2024,0,0,0
2024-12-07,2060417.4,271.0,692.0,5,49,12,2024,1,0,0
2024-12-08,2155786.8,213.0,685.0,6,49,12,2024,1,0,0
2024-12-09,2138792.5,177.0,685.0,0,50,12,2024,0,0,0
2024-12-10,2016641.2,178.0,654.0,1,50,12,2024,0,0,0
2024-12-11,1800021.5,195.0,577.0,2,50,12,2024,0,0,0
2024-12-12,1398916.1,187.0,421.0,3,50,12,2024,0,0,0
2024-12-13,727435.2,125.0,206.0,4,50,12,2024,0,0,0
2025-09-18,1381667.4,165.0,429.0,3,38,9,2025,0,0,0
2025-09-19,1788629.8,208.0,569.0,4,38,9,2025,0,0,0
2025-09-20,1026245.7,144.0,326.0,5,38,9,2025,1,0,0
2025-09-21,1425238.8,174.0,471.0,6,38,9,2025,1,0,0
2025-09-22,1372670.6,142.0,435.0,0,39,9,2025,0,0,0
2025-09-23,1134282.0,178.0,374.0,1,39,9,2025,0,0,0
2025-09-24,1382072.8,133.0,453.0,2,39,9,2025,0,0,0
2025-09-25,1480003.1,181.0,484.0,3,39,9,2025,0,0,0
2025-09-26,1547221.6,228.0,514.0,4,39,9,2025,0,0,0
2025-09-27,1739055.5,202.0,573.0,5,39,9,2025,1,0,0
2025-09-28,1709704.0,228.0,556.0,6,39,9,2025,1,0,0
2025-09-29,1688101.5,225.0,541.0,0,40,9,2025,0,0,0
2025-09-30,1600963.8,198.0,502.0,1,40,9,2025,0,0,0
2025-10-01,1217480.8,163.0,377.0,2,40,10,2025,0,0,0
2025-10-02,571839.06,79.0,183.0,3,40,10,2025,0,0,0
2025-10-03,1635633.2,195.0,529.0,4,40,10,2025,0,0,0
2025-10-04,2588339.8,252.0,825.0,5,40,10,2025,1,0,0
2025-10-05,1358572.5,94.0,452.0,6,40,10,2025,1,0,0
2025-10-06,1896929.8,277.0,651.0,0,41,10,2025,0,0,0
2025-10-07,2228523.0,195.0,748.0,1,41,10,2025,0,0,0
2025-10-08,2032203.9,257.0,673.0,2,41,10,2025,0,0,0
2025-10-09,2080727.4,201.0,651.0,3,41,10,2025,0,0,0
2025-10-10,1977662.5,170.0,622.0,4,41,10,2025,0,0,0
2025-10-11,1710313.8,158.0,539.0,5,41,10,2025,1,0,0
2025-10-13,1738143.6,207.0,537.0,0,42,10,2025,0,0,0
2025-10-14,1985334.0,237.0,623.0,1,42,10,2025,0,0,0
2025-10-15,979881.56,125.0,297.0,2,42,10,2025,0,0,0
2025-10-16,1956313.2,266.0,673.0,3,42,10,2025,0,0,0
2025-10-17,1985209.0,248.0,662.0,4,42,10,2025,0,0,0
2025-10-18,1939089.0,239.0,622.0,5,42,10,2025,1,0,0
2025-10-19,1950450.9,206.0,578.0,6,42,10,2025,1,0,0
2025-10-20,1967278.6,176.0,581.0,0,43,10,2025,0,0,0
2025-10-21,1930998.9,181.0,576.0,1,43,10,2025,0,0,0
2025-10-22,1879720.4,199.0,560.0,2,43,10,2025,0,0,0
2025-10-23,1797077.2,204.0,529.0,3,43,10,2025,0,0,0
2025-10-24,1314630.2,161.0,392.0,4,43,10,2025,0,0,0
2025-10-25,581893.1,90.0,177.0,5,43,10,2025,1,0,0
2025-10-26,1071739.1,74.0,319.0,6,43,10,2025,1,0,0
2025-10-27,2674006.0,274.0,801.0,0,44,10,2025,0,0,0
2025-10-28,2385243.8,201.0,679.0,1,44,10,2025,0,0,0
2025-10-29,1275142.5,139.0,388.0,2,44,10,2025,0,0,0
2025-10-30,320086.44,42.0,100.0,3,44,10,2025,0,0,0
2025-10-31,406270.53,57.0,122.0,4,44,10,2025,0,0,0
2025-11-01,723145.75,86.0,219.0,5,44,11,2025,1,0,0
2025-11-02,1077037.6,113.0,348.0,6,44,11,2025,1,0,0
2025-11-03,1317708.8,153.0,457.0,0,45,11,2025,0,0,0
2025-11-04,1433167.5,188.0,509.0,1,45,11,2025,0,0,0
2025-11-05,1480552.5,218.0,519.0,2,45,11,2025,0,0,0
2026-04-14,1353946.5,162.0,421.0,1,16,4,2026,0,0,0
2026-04-15,1514647.4,172.0,474.0,2,16,4,2026,0,0,0
2026-04-16,1958160.9,220.0,629.0,3,16,4,2026,0,0,0
2026-04-17,1276772.1,179.0,409.0,4,16,4,2026,0,0,0
2026-04-18,877957.2,121.0,269.0,5,16,4,2026,1,0,0
2026-04-19,878951.44,124.0,257.0,6,16,4,2026,1,0,0
2026-04-20,1083732.5,125.0,309.0,0,17,4,2026,0,0,0
2026-04-21,1186214.8,183.0,346.0,1,17,4,2026,0,0,0
2026-04-22,1375060.0,171.0,425.0,2,17,4,2026,0,0,0
2026-04-23,1485116.5,165.0,475.0,3,17,4,2026,0,0,0
2026-04-24,1309256.9,179.0,417.0,4,17,4,2026,0,0,0
2026-04-25,560688.44,72.0,182.0,5,17,4,2026,1,0,0
2026-04-26,1289900.5,130.0,418.0,6,17,4,2026,1,0,0
2026-04-27,2719339.5,262.0,832.0,0,18,4,2026,0,0,0
2026-04-28,1935816.9,148.0,587.0,1,18,4,2026,0,0,0
2026-04-29,1963171.0,296.0,617.0,2,18,4,2026,0,0,0
2026-04-30,2070062.1,240.0,594.0,3,18,4,2026,0,0,0
2026-05-01,2102667.8,190.0,586.0,4,18,5,2026,0,0,0
2026-05-02,1920148.9,219.0,531.0,5,18,5,2026,1,0,0
2026-05-03,1942563.0,195.0,552.0,6,18,5,2026,1,0,0
2026-05-04,1936048.5,205.0,557.0,0,19,5,2026,0,0,0
2026-05-05,1922483.8,215.0,553.0,1,19,5,2026,0,0,0
2026-05-06,1855954.0,221.0,529.0,2,19,5,2026,0,0,0
2026-05-07,1560456.5,190.0,440.0,3,19,5,2026,0,0,0
2025-10-15,1400976.5,167.0,435.0,2,42,10,2025,0,0,0
2025-10-16,1795557.9,209.0,571.0,3,42,10,2025,0,0,0
2025-10-17,1022987.6,143.0,325.0,4,42,10,2025,0,0,0
2025-10-18,911072.5,110.0,293.0,5,42,10,2025,1,0,0
2025-10-19,851651.7,94.0,263.0,6,42,10,2025,1,0,0
2025-10-20,889852.56,121.0,273.0,0,43,10,2025,0,0,0
2025-10-21,1144526.5,136.0,360.0,1,43,10,2025,0,0,0
2025-10-22,1370321.1,166.0,447.0,2,43,10,2025,0,0,0
2025-10-23,1490188.4,195.0,502.0,3,43,10,2025,0,0,0
2025-10-24,1588182.1,201.0,540.0,4,43,10,2025,0,0,0
2025-10-25,1450388.6,192.0,483.0,5,43,10,2025,1,0,0
2025-10-26,658952.6,93.0,224.0,6,43,10,2025,1,0,0
2025-10-27,1835554.2,202.0,609.0,0,44,10,2025,0,0,0
2025-10-28,2549346.8,230.0,839.0,1,44,10,2025,0,0,0
2025-10-29,1536596.5,168.0,529.0,2,44,10,2025,0,0,0
2025-10-30,2007507.0,283.0,682.0,3,44,10,2025,0,0,0
2025-10-31,2379338.8,184.0,738.0,4,44,10,2025,0,0,0
2025-11-01,2143374.0,235.0,672.0,5,44,11,2025,1,0,0
2025-11-02,2085555.5,220.0,634.0,6,44,11,2025,1,0,0
2025-11-03,2073762.2,180.0,647.0,0,45,11,2025,0,0,0
2025-11-04,2023679.1,180.0,644.0,1,45,11,2025,0,0,0
2025-11-05,1905279.6,199.0,608.0,2,45,11,2025,0,0,0
2025-11-06,1645253.9,189.0,515.0,3,45,11,2025,0,0,0
2025-11-07,801064.25,149.0,239.0,4,45,11,2025,0,0,0
2025-09-25,1345577.4,161.0,418.0,3,39,9,2025,0,0,0
2025-09-26,930202.7,120.0,295.0,4,39,9,2025,0,0,0
2025-09-27,2253139.8,278.0,681.0,5,39,9,2025,1,0,0
2025-09-28,2404592.0,217.0,719.0,6,39,9,2025,1,0,0
2025-09-29,2303446.0,174.0,676.0,0,40,9,2025,0,0,0
2025-09-30,1909314.0,218.0,558.0,1,40,9,2025,0,0,0
2025-10-01,1816342.4,177.0,545.0,2,40,10,2025,0,0,0
2025-10-02,1665639.6,161.0,501.0,3,40,10,2025,0,0,0
2025-10-03,1066317.0,115.0,336.0,4,40,10,2025,0,0,0
2025-10-04,463599.66,57.0,147.0,5,40,10,2025,1,0,0
2025-10-05,2323667.0,287.0,696.0,6,40,10,2025,1,0,0
2025-10-06,2758924.8,308.0,817.0,0,41,10,2025,0,0,0
2025-10-07,838884.1,85.0,242.0,1,41,10,2025,0,0,0
2025-10-08,2193565.8,225.0,686.0,2,41,10,2025,0,0,0
2025-10-09,2313650.8,243.0,692.0,3,41,10,2025,0,0,0
2025-10-10,2216541.2,246.0,652.0,4,41,10,2025,0,0,0
2025-10-11,2193509.2,207.0,650.0,5,41,10,2025,1,0,0
2025-10-12,2161652.2,184.0,659.0,6,41,10,2025,1,0,0
2025-10-13,2090806.9,188.0,662.0,0,42,10,2025,0,0,0
2025-10-14,1976017.8,206.0,642.0,1,42,10,2025,0,0,0
2025-10-15,1877746.8,216.0,607.0,2,42,10,2025,0,0,0
2025-10-16,1662505.0,204.0,517.0,3,42,10,2025,0,0,0
2025-10-17,885552.8,168.0,259.0,4,42,10,2025,0,0,0
2025-10-18,710452.75,90.0,192.0,5,42,10,2025,1,0,0
2024-11-08,1399951.1,167.0,435.0,4,45,11,2024,0,0,0
2024-11-09,1729089.9,199.0,548.0,5,45,11,2024,1,0,0
2024-11-10,1353683.0,173.0,428.0,6,45,11,2024,1,0,0
2024-11-11,835544.2,128.0,258.0,0,46,11,2024,0,0,0
2024-11-12,574678.6,74.0,169.0,1,46,11,2024,0,0,0
2024-11-13,571553.8,68.0,160.0,2,46,11,2024,0,0,0
2024-11-14,713961.06,122.0,198.0,3,46,11,2024,0,0,0
2024-11-15,981400.0,131.0,285.0,4,46,11,2024,0,0,0
2024-11-16,1256457.0,141.0,393.0,5,46,11,2024,1,0,0
2024-11-17,1370999.8,185.0,447.0,6,46,11,2024,1,0,0
2024-11-18,1460467.8,214.0,481.0,0,47,11,2024,0,0,0
2024-11-19,1542570.0,221.0,504.0,1,47,11,2024,0,0,0
2024-11-20,1553532.8,228.0,501.0,2,47,11,2024,0,0,0
2024-11-21,1444743.6,212.0,453.0,3,47,11,2024,0,0,0
2024-11-22,803513.56,119.0,260.0,4,47,11,2024,0,0,0
2024-11-23,441276.12,49.0,145.0,5,47,11,2024,1,0,0
2024-11-24,2422417.5,316.0,704.0,6,47,11,2024,1,0,0
2024-11-25,2820031.2,314.0,814.0,0,48,11,2024,0,0,0
2024-11-26,219233.89,25.0,52.0,1,48,11,2024,0,0,0
2024-11-27,1250599.2,171.0,411.0,2,48,11,2024,0,0,0
2024-11-28,1480004.0,189.0,447.0,3,48,11,2024,0,0,0
2024-11-29,1477484.4,232.0,455.0,4,48,11,2024,0,0,0
2024-11-30,1460926.0,225.0,466.0,5,48,11,2024,1,0,0
2024-12-01,1322084.2,207.0,422.0,6,48,12,2024,1,0,0
2024-11-14,1400895.2,167.0,435.0,3,46,11,2024,0,0,0
2024-11-15,967478.44,124.0,308.0,4,46,11,2024,0,0,0
2024-11-16,2160072.8,260.0,664.0,5,46,11,2024,1,0,0
2024-11-17,2216526.0,219.0,666.0,6,46,11,2024,1,0,0
2024-11-18,2097256.0,159.0,619.0,0,47,11,2024,0,0,0
2024-11-19,1687329.8,212.0,493.0,1,47,11,2024,0,0,0
2024-11-20,1689468.9,166.0,514.0,2,47,11,2024,0,0,0
2024-11-21,1694561.8,168.0,516.0,3,47,11,2024,0,0,0
2024-11-22,1656608.2,204.0,510.0,4,47,11,2024,0,0,0
2024-11-23,1708231.8,199.0,529.0,5,47,11,2024,1,0,0
2024-11-24,1664817.9,212.0,517.0,6,47,11,2024,1,0,0
2024-11-25,1551294.1,205.0,479.0,0,48,11,2024,0,0,0
2024-11-26,1000419.8,125.0,315.0,1,48,11,2024,0,0,0
2024-11-27,436306.72,58.0,139.0,2,48,11,2024,0,0,0
2024-11-28,2394388.0,299.0,712.0,3,48,11,2024,0,0,0
2024-11-29,2843071.8,305.0,834.0,4,48,11,2024,0,0,0
2024-11-30,416297.7,44.0,112.0,5,48,11,2024,1,0,0
2024-12-01,1555297.9,188.0,504.0,6,48,12,2024,1,0,0
2024-12-02,1812404.2,212.0,536.0,0,49,12,2024,0,0,0
2024-12-03,1882795.9,228.0,540.0,1,49,12,2024,0,0,0
2024-12-04,1799376.9,230.0,530.0,2,49,12,2024,0,0,0
2024-12-05,1716817.1,232.0,520.0,3,49,12,2024,0,0,0
2024-12-06,1669155.0,244.0,511.0,4,49,12,2024,0,0,0
2024-12-07,1599880.2,240.0,482.0,5,49,12,2024,1,0,0
2026-02-19,1404122.5,167.0,436.0,3,8,2,2026,0,0,0
2026-02-20,1596025.5,182.0,501.0,4,8,2,2026,0,0,0
2026-02-21,1570557.8,199.0,492.0,5,8,2,2026,1,0,0
2026-02-22,870611.06,107.0,287.0,6,8,2,2026,1,0,0
2026-02-23,464594.03,53.0,156.0,0,9,2,2026,0,0,0
2026-02-24,495113.47,48.0,158.0,1,9,2,2026,0,0,0
2026-02-25,601252.94,85.0,185.0,2,9,2,2026,0,0,0
2026-02-26,864401.6,92.0,267.0,3,9,2,2026,0,0,0
2026-02-27,1069256.0,126.0,344.0,4,9,2,2026,0,0,0
2026-02-28,1229497.5,148.0,407.0,5,9,2,2026,1,0,0
2026-03-01,1318411.9,188.0,437.0,6,9,3,2026,1,0,1
2026-03-02,1367522.4,204.0,450.0,0,10,3,2026,0,0,1
2026-03-03,1327072.8,193.0,426.0,1,10,3,2026,0,0,1
2026-03-04,973039.94,130.0,309.0,2,10,3,2026,0,0,1
2026-03-05,535572.3,78.0,168.0,3,10,3,2026,0,0,1
2026-03-06,778898.56,71.0,226.0,4,10,3,2026,0,0,1
2026-03-07,2635770.0,350.0,705.0,5,10,3,2026,1,0,1
2026-03-08,2532254.2,267.0,651.0,6,10,3,2026,1,0,1
2026-03-09,1150048.2,91.0,267.0,0,11,3,2026,0,0,1
2026-03-10,155791.05,20.0,45.0,1,11,3,2026,0,0,1
2026-03-11,267644.38,43.0,81.0,2,11,3,2026,0,0,1
2026-03-12,553772.3,80.0,167.0,3,11,3,2026,0,0,1
2026-03-13,1009375.7,96.0,319.0,4,11,3,2026,0,0,1
2026-03-14,1291932.9,150.0,441.0,5,11,3,2026,1,0,1
2025-05-20,1392761.9,166.0,433.0,1,21,5,2025,0,0,0
2025-05-21,1790638.2,208.0,569.0,2,21,5,2025,0,0,0
2025-05-22,1102080.5,154.0,352.0,3,21,5,2025,0,0,0
2025-05-23,1239890.0,158.0,406.0,4,21,5,2025,0,0,0
2025-05-24,1087445.4,128.0,345.0,5,21,5,2025,1,0,0
2025-05-25,1006178.5,124.0,321.0,6,21,5,2025,1,0,0
2025-05-26,1201931.6,128.0,376.0,0,22,5,2025,0,0,0
2025-05-27,1330001.0,191.0,419.0,1,22,5,2025,0,0,0
2025-05-28,1507473.6,207.0,489.0,2,22,5,2025,0,0,0
2025-05-29,1684993.9,193.0,552.0,3,22,5,2025,0,0,0
2025-05-30,1682471.1,220.0,550.0,4,22,5,2025,0,0,0
2025-05-31,1708847.8,220.0,554.0,5,22,5,2025,1,0,0
2025-06-01,1694065.6,215.0,541.0,6,22,6,2025,1,0,0
2025-06-02,1510452.1,198.0,469.0,0,23,6,2025,0,0,0
2025-06-03,687978.5,107.0,221.0,1,23,6,2025,0,0,0
2025-06-04,698326.94,62.0,222.0,2,23,6,2025,0,0,0
2025-06-05,2512079.5,305.0,763.0,3,23,6,2025,0,0,0
2025-06-06,2216718.0,146.0,593.0,4,23,6,2025,0,0,0
2025-06-07,1945826.9,256.0,546.0,5,23,6,2025,1,0,0
2025-06-08,1776376.8,234.0,443.0,6,23,6,2025,1,0,0
2025-06-09,1660144.2,206.0,418.0,0,24,6,2025,0,0,0
2025-06-10,1661910.2,221.0,435.0,1,24,6,2025,0,0,0
2025-06-11,1776044.8,204.0,482.0,2,24,6,2025,0,0,0
2025-06-12,1824831.2,221.0,510.0,3,24,6,2025,0,0,0
2025-05-26,1359760.1,162.0,423.0,0,22,5,2025,0,0,0
2025-05-27,1138253.1,144.0,348.0,1,22,5,2025,0,0,0
2025-05-28,1981926.5,238.0,609.0,2,22,5,2025,0,0,0
2025-05-29,1624210.0,217.0,497.0,3,22,5,2025,0,0,0
2025-05-30,1268459.9,180.0,382.0,4,22,5,2025,0,0,0
2025-05-31,1196827.1,155.0,357.0,5,22,5,2025,1,0,0
2025-06-01,1273205.2,141.0,377.0,6,22,6,2025,1,0,0
2025-06-02,1299041.9,183.0,382.0,0,23,6,2025,0,0,0
2025-06-03,1399122.8,198.0,421.0,1,23,6,2025,0,0,0
